[TRACE] 14:29:15:334 main.c/(2214:2214): ---------

[TRACE] 14:30:12:876 main.c/(2303:2303): ---------

[TRACE] 14:30:57:936 main.c/(2416:2416): ---------

[TRACE] 14:31:56:818 main.c/(2507:2507): ---------

[TRACE] 14:32:16:398 main.c/(2578:2578): ---------

[TRACE] 14:32:37:201 main.c/(2676:2676): ---------

[TRACE] 14:43:07:952 main.c/(3069:3069): ---------

[TRACE] 02:24:18:567 main.c/(2770:2770): Leyendo pagina 0, pid 0
[TRACE] 02:28:38:860 main.c/(3077:3077): Se creo el archivo swap. El tamaño es de 640000 Bytes
[TRACE] 02:28:38:860 main.c/(3077:3077): Se cargo satisfactoriamente el archivo de configuracion
[TRACE] 02:29:51:606 main.c/(3077:3077): Leyendo pagina 0, pid 0
[TRACE] 02:35:34:80 main.c/(3408:3408): Se creo el archivo swap. El tamaño es de 640000 Bytes
[TRACE] 02:35:34:81 main.c/(3408:3408): Se cargo satisfactoriamente el archivo de configuracion
[TRACE] 02:36:06:38 main.c/(3408:3408): Leyendo pagina 0, pid 0
[TRACE] 02:37:33:177 main.c/(3571:3571): Se creo el archivo swap. El tamaño es de 640000 Bytes
[TRACE] 02:37:33:178 main.c/(3571:3571): Se cargo satisfactoriamente el archivo de configuracion
[TRACE] 02:38:50:894 main.c/(3571:3571): Leyendo pagina 0, pid 0
[TRACE] 02:39:58:709 main.c/(3571:3571): Leyendo pagina 33554432, pid 96443767
[TRACE] 02:40:53:921 main.c/(3753:3753): Se creo el archivo swap. El tamaño es de 640000 Bytes
[TRACE] 02:40:53:921 main.c/(3753:3753): Se cargo satisfactoriamente el archivo de configuracion
[TRACE] 02:41:38:229 main.c/(3827:3827): Se creo el archivo swap. El tamaño es de 640000 Bytes
[TRACE] 02:41:38:229 main.c/(3827:3827): Se cargo satisfactoriamente el archivo de configuracion
[TRACE] 02:42:16:921 main.c/(3827:3827): Leyendo pagina 0, pid 0
[TRACE] 02:48:12:700 main.c/(4034:4034): Se creo el archivo swap. El tamaño es de 640000 Bytes
[TRACE] 02:48:12:700 main.c/(4034:4034): Se cargo satisfactoriamente el archivo de configuracion
[TRACE] 02:48:57:897 main.c/(4034:4034): Leyendo pagina 0, pid 0
[TRACE] 02:51:16:395 main.c/(4034:4034): Leyendo pagina 33554432, pid 96450880
[TRACE] 02:52:22:107 main.c/(4300:4300): Se creo el archivo swap. El tamaño es de 640000 Bytes
[TRACE] 02:52:22:107 main.c/(4300:4300): Se cargo satisfactoriamente el archivo de configuracion
[TRACE] 02:53:00:450 main.c/(4300:4300): Leyendo pagina 0, pid 0
[TRACE] 02:55:04:450 main.c/(4300:4300): Leyendo pagina 33554432, pid 96446412
[TRACE] 03:03:30:103 main.c/(4560:4560): Se creo el archivo swap. El tamaño es de 640000 Bytes
[TRACE] 03:03:30:103 main.c/(4560:4560): Se cargo satisfactoriamente el archivo de configuracion
[TRACE] 03:04:15:21 main.c/(4560:4560): Leyendo pagina 0, pid 0
[TRACE] 03:06:16:663 main.c/(4560:4560): Leyendo pagina 0, pid 1
[TRACE] 03:06:41:161 main.c/(4560:4560): Leyendo pagina 0, pid 2
[TRACE] 03:10:35:5 main.c/(4560:4560): Leyendo pagina 33554432, pid 96445338
[TRACE] 03:26:45:518 main.c/(5149:5149): Se creo el archivo swap. El tamaño es de 640000 Bytes
[TRACE] 03:26:45:519 main.c/(5149:5149): Se cargo satisfactoriamente el archivo de configuracion
[TRACE] 03:27:59:584 main.c/(5149:5149): Leyendo pagina 0, pid 0
[TRACE] 03:28:17:522 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:28:40:800 main.c/(5149:5149): Leyendo pagina 0, pid 2
[TRACE] 03:28:41:128 main.c/(5149:5149): Leyendo pagina 1, pid 0
[TRACE] 03:28:41:174 main.c/(5149:5149): Leyendo pagina 1, pid 2
[TRACE] 03:29:08:415 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:08:423 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:08:702 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:08:707 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:09:303 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:09:307 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:09:552 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:09:557 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:10:23 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:10:32 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:10:174 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:10:188 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:10:709 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:10:715 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:10:879 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:10:883 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:11:304 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:11:309 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:11:429 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:11:433 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:11:846 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:11:851 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:12:51 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:12:56 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:12:487 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:12:492 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:12:597 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:12:601 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:12:933 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:12:938 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:13:48 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:13:52 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:13:454 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:13:458 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:13:598 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:13:603 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:14:31 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:14:34 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:14:121 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:14:125 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:14:443 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:14:446 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:14:574 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:14:579 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:14:981 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:14:985 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:15:177 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:15:183 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:15:602 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:15:607 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:15:708 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:15:713 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:16:27 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:16:38 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:16:164 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:16:167 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:16:601 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:16:613 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:16:756 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:16:761 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:17:190 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:17:195 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:17:328 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:17:334 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:17:663 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:17:667 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:17:775 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:17:781 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:18:238 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:18:243 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:18:376 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:18:381 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:18:788 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:18:793 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:18:914 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:18:926 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:19:313 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:19:316 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:19:435 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:19:446 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:19:865 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:19:870 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:20:21 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:20:28 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:20:478 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:20:483 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:20:812 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:20:816 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:21:201 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:21:208 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:21:331 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:21:335 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:21:763 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:21:767 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:21:901 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:21:907 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:22:316 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:22:319 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:22:447 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:22:452 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:22:814 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:22:824 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:22:954 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:22:958 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:23:407 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:23:412 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:23:550 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:23:554 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:24:57 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:24:61 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:24:232 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:24:235 main.c/(5149:5149): Leyendo pagina 0, pid 1
[TRACE] 03:29:24:562 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:24:566 main.c/(5149:5149): Leyendo pagina 1, pid 1
[TRACE] 03:29:57:985 main.c/(6301:6301): Se creo el archivo swap. El tamaño es de 640000 Bytes
[TRACE] 03:29:57:986 main.c/(6301:6301): Se cargo satisfactoriamente el archivo de configuracion
[TRACE] 03:30:28:654 main.c/(6301:6301): Leyendo pagina 0, pid 0
[TRACE] 03:30:28:679 main.c/(6301:6301): Leyendo pagina 5, pid 0
[TRACE] 03:30:28:701 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:28:706 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:28:783 main.c/(6301:6301): Escribiendo pagina 5, pid 0
[TRACE] 03:30:28:785 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:28:791 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:28:825 main.c/(6301:6301): Leyendo pagina 5, pid 0
[TRACE] 03:30:28:831 main.c/(6301:6301): Leyendo pagina 5, pid 0
[TRACE] 03:30:28:851 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:28:856 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:28:941 main.c/(6301:6301): Escribiendo pagina 5, pid 0
[TRACE] 03:30:28:943 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:28:948 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:28:977 main.c/(6301:6301): Leyendo pagina 5, pid 0
[TRACE] 03:30:28:982 main.c/(6301:6301): Leyendo pagina 5, pid 0
[TRACE] 03:30:29:22 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:29:26 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:29:88 main.c/(6301:6301): Escribiendo pagina 5, pid 0
[TRACE] 03:30:29:90 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:29:94 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:29:131 main.c/(6301:6301): Leyendo pagina 5, pid 0
[TRACE] 03:30:29:135 main.c/(6301:6301): Leyendo pagina 5, pid 0
[TRACE] 03:30:29:157 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:29:162 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:29:245 main.c/(6301:6301): Escribiendo pagina 5, pid 0
[TRACE] 03:30:29:247 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:29:254 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:29:281 main.c/(6301:6301): Leyendo pagina 5, pid 0
[TRACE] 03:30:29:286 main.c/(6301:6301): Leyendo pagina 5, pid 0
[TRACE] 03:30:29:304 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:29:307 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:29:378 main.c/(6301:6301): Escribiendo pagina 5, pid 0
[TRACE] 03:30:29:381 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:29:386 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:29:411 main.c/(6301:6301): Leyendo pagina 5, pid 0
[TRACE] 03:30:29:417 main.c/(6301:6301): Leyendo pagina 5, pid 0
[TRACE] 03:30:29:426 main.c/(6301:6301): Leyendo pagina 6, pid 0
[TRACE] 03:30:29:431 main.c/(6301:6301): Leyendo pagina 6, pid 0
[TRACE] 03:30:29:447 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:29:452 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:29:511 main.c/(6301:6301): Escribiendo pagina 6, pid 0
[TRACE] 03:30:29:512 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:29:517 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:29:552 main.c/(6301:6301): Leyendo pagina 6, pid 0
[TRACE] 03:30:29:556 main.c/(6301:6301): Leyendo pagina 6, pid 0
[TRACE] 03:30:29:582 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:29:586 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:29:682 main.c/(6301:6301): Escribiendo pagina 6, pid 0
[TRACE] 03:30:29:684 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:29:688 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:29:732 main.c/(6301:6301): Leyendo pagina 6, pid 0
[TRACE] 03:30:29:736 main.c/(6301:6301): Leyendo pagina 6, pid 0
[TRACE] 03:30:29:752 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:29:756 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:29:846 main.c/(6301:6301): Escribiendo pagina 6, pid 0
[TRACE] 03:30:29:848 main.c/(6301:6301): Leyendo pagina 4, pid 0
[TRACE] 03:30:29:855 main.c/(6301:6301): Leyendo pagina 4, pid 0
[TRACE] 03:30:29:868 main.c/(6301:6301): Leyendo pagina 6, pid 0
[TRACE] 03:30:29:872 main.c/(6301:6301): Leyendo pagina 6, pid 0
[TRACE] 03:30:29:884 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:29:889 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:29:930 main.c/(6301:6301): Escribiendo pagina 6, pid 0
[TRACE] 03:30:29:932 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:29:935 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:29:953 main.c/(6301:6301): Leyendo pagina 6, pid 0
[TRACE] 03:30:29:960 main.c/(6301:6301): Leyendo pagina 6, pid 0
[TRACE] 03:30:30:43 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:30:78 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:30:131 main.c/(6301:6301): Escribiendo pagina 6, pid 0
[TRACE] 03:30:30:134 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:30:138 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:30:157 main.c/(6301:6301): Leyendo pagina 6, pid 0
[TRACE] 03:30:30:163 main.c/(6301:6301): Leyendo pagina 6, pid 0
[TRACE] 03:30:30:258 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:30:264 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:30:313 main.c/(6301:6301): Escribiendo pagina 6, pid 0
[TRACE] 03:30:30:315 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:30:319 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:30:336 main.c/(6301:6301): Leyendo pagina 6, pid 0
[TRACE] 03:30:30:341 main.c/(6301:6301): Leyendo pagina 6, pid 0
[TRACE] 03:30:30:411 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:30:418 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:30:468 main.c/(6301:6301): Escribiendo pagina 6, pid 0
[TRACE] 03:30:30:471 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:30:475 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:30:491 main.c/(6301:6301): Leyendo pagina 6, pid 0
[TRACE] 03:30:30:495 main.c/(6301:6301): Leyendo pagina 6, pid 0
[TRACE] 03:30:30:561 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:30:564 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:30:613 main.c/(6301:6301): Leyendo pagina 7, pid 0
[TRACE] 03:30:30:618 main.c/(6301:6301): Leyendo pagina 7, pid 0
[TRACE] 03:30:30:633 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:30:637 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:30:751 main.c/(6301:6301): Escribiendo pagina 7, pid 0
[TRACE] 03:30:30:753 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:30:756 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:30:797 main.c/(6301:6301): Leyendo pagina 7, pid 0
[TRACE] 03:30:30:801 main.c/(6301:6301): Leyendo pagina 7, pid 0
[TRACE] 03:30:30:814 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:30:817 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:30:907 main.c/(6301:6301): Escribiendo pagina 7, pid 0
[TRACE] 03:30:30:909 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:30:913 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:30:943 main.c/(6301:6301): Leyendo pagina 7, pid 0
[TRACE] 03:30:30:947 main.c/(6301:6301): Leyendo pagina 7, pid 0
[TRACE] 03:30:30:978 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:30:982 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:31:283 main.c/(6301:6301): Escribiendo pagina 7, pid 0
[TRACE] 03:30:31:286 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:31:295 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:31:328 main.c/(6301:6301): Leyendo pagina 7, pid 0
[TRACE] 03:30:31:332 main.c/(6301:6301): Leyendo pagina 7, pid 0
[TRACE] 03:30:31:349 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:31:353 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:31:442 main.c/(6301:6301): Escribiendo pagina 7, pid 0
[TRACE] 03:30:31:445 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:31:448 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:31:483 main.c/(6301:6301): Leyendo pagina 7, pid 0
[TRACE] 03:30:31:486 main.c/(6301:6301): Leyendo pagina 7, pid 0
[TRACE] 03:30:31:498 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:31:502 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:31:596 main.c/(6301:6301): Escribiendo pagina 7, pid 0
[TRACE] 03:30:31:601 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:31:605 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:31:643 main.c/(6301:6301): Leyendo pagina 7, pid 0
[TRACE] 03:30:31:646 main.c/(6301:6301): Leyendo pagina 7, pid 0
[TRACE] 03:30:31:653 main.c/(6301:6301): Leyendo pagina 8, pid 0
[TRACE] 03:30:31:658 main.c/(6301:6301): Leyendo pagina 8, pid 0
[TRACE] 03:30:31:675 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:31:678 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:31:753 main.c/(6301:6301): Escribiendo pagina 8, pid 0
[TRACE] 03:30:31:755 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:31:760 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:31:792 main.c/(6301:6301): Leyendo pagina 8, pid 0
[TRACE] 03:30:31:796 main.c/(6301:6301): Leyendo pagina 8, pid 0
[TRACE] 03:30:31:814 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:31:818 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:31:963 main.c/(6301:6301): Escribiendo pagina 8, pid 0
[TRACE] 03:30:31:965 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:31:968 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:32:15 main.c/(6301:6301): Leyendo pagina 8, pid 0
[TRACE] 03:30:32:19 main.c/(6301:6301): Leyendo pagina 8, pid 0
[TRACE] 03:30:32:32 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:32:37 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:32:140 main.c/(6301:6301): Escribiendo pagina 8, pid 0
[TRACE] 03:30:32:143 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:32:149 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:32:178 main.c/(6301:6301): Leyendo pagina 8, pid 0
[TRACE] 03:30:32:181 main.c/(6301:6301): Leyendo pagina 8, pid 0
[TRACE] 03:30:32:201 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:32:206 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:32:276 main.c/(6301:6301): Escribiendo pagina 8, pid 0
[TRACE] 03:30:32:281 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:32:286 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:32:317 main.c/(6301:6301): Leyendo pagina 8, pid 0
[TRACE] 03:30:32:323 main.c/(6301:6301): Leyendo pagina 8, pid 0
[TRACE] 03:30:32:341 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:32:345 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:32:450 main.c/(6301:6301): Escribiendo pagina 8, pid 0
[TRACE] 03:30:32:454 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:32:457 main.c/(6301:6301): Leyendo pagina 3, pid 0
[TRACE] 03:30:32:499 main.c/(6301:6301): Leyendo pagina 8, pid 0
[TRACE] 03:30:32:502 main.c/(6301:6301): Leyendo pagina 8, pid 0
[TRACE] 03:30:32:511 main.c/(6301:6301): Leyendo pagina 9, pid 0
[TRACE] 03:30:32:515 main.c/(6301:6301): Leyendo pagina 9, pid 0
[TRACE] 03:30:32:525 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:32:528 main.c/(6301:6301): Leyendo pagina 2, pid 0
[TRACE] 03:30:32:601 main.c/(6301:6301): Escribiendo pagina 9, pid 0
[TRACE] 03:30:32:604 main.c/(6301:6301): Leyendo pagina 3, pid 0
